Stock ticker,Date,Open,High,Low,Close,Adj Close,Volume
QCOM,2/2/2022,180.940002,188.639999,180.259995,188.199997,186.436737,25646300
QCOM,2/3/2022,180.800003,192.100006,177.289993,179.100006,177.421997,36120200
QCOM,2/4/2022,178.990005,182.410004,176.809998,179.470001,177.788513,15708400
QCOM,2/7/2022,179.669998,180.649994,174.440002,175.089996,173.449554,10376300
QCOM,2/8/2022,174.309998,179.289993,173.979996,178.589996,176.916763,10163900
QCOM,2/9/2022,181.399994,184.0,178.949997,183.949997,182.226547,9666900
QCOM,2/10/2022,179.399994,181.990005,173.449997,174.070007,172.439117,14362200
QCOM,2/11/2022,174.699997,175.479996,163.550003,164.639999,163.097473,13572000
QCOM,2/14/2022,165.350006,167.850006,162.479996,165.130005,163.58287,8381700
QCOM,2/15/2022,169.0,173.960007,168.25,173.0,171.37915,11100000
QCOM,2/16/2022,170.679993,173.210007,168.259995,172.600006,170.982895,8340600
QCOM,2/17/2022,169.880005,170.770004,166.699997,166.800003,165.237228,8878900
QCOM,2/18/2022,167.470001,170.449997,164.240005,167.639999,166.069351,9591700
QCOM,2/22/2022,164.059998,169.960007,163.600006,165.889999,164.335739,9835500
QCOM,2/23/2022,166.649994,169.160004,161.320007,161.619995,160.105759,9749000
QCOM,2/24/2022,156.889999,168.360001,155.789993,167.979996,166.406158,12567000
QCOM,2/25/2022,167.610001,171.089996,165.600006,170.929993,169.328522,7350200
QCOM,2/28/2022,168.300003,172.990005,168.199997,171.990005,170.378616,10638900
QCOM,3/1/2022,170.960007,171.839996,161.720001,163.690002,162.156357,10723300
QCOM,3/2/2022,165.25,170.490005,164.350006,169.25,168.363693,7299400
QCOM,3/3/2022,170.669998,170.830002,164.5,165.350006,164.484116,8553900
QCOM,3/4/2022,163.850006,166.070007,159.889999,162.259995,161.410294,9057300
QCOM,3/7/2022,162.320007,163.160004,150.0,150.100006,149.31398,13416100
QCOM,3/8/2022,150.660004,158.339996,147.880005,150.759995,149.970505,11878400
QCOM,3/9/2022,156.009995,158.479996,154.169998,157.110001,156.287262,9276800
QCOM,3/10/2022,154.039993,155.300003,150.330002,154.710007,153.899841,8888800
QCOM,3/11/2022,157.949997,158.320007,152.020004,152.339996,151.542236,7394400
QCOM,3/14/2022,150.800003,151.289993,140.470001,141.289993,140.550095,16154200
QCOM,3/15/2022,142.5,144.429993,139.050003,144.210007,143.454819,13893000
QCOM,3/16/2022,146.970001,151.559998,143.570007,150.449997,149.66214,11727700
QCOM,3/17/2022,149.190002,152.940002,146.580002,152.830002,152.029678,8602900
QCOM,3/18/2022,152.520004,156.029999,149.009995,153.990005,153.183609,18454200
QCOM,3/21/2022,153.990005,157.710007,152.809998,155.589996,154.775223,8986400
QCOM,3/22/2022,155.449997,159.940002,154.770004,157.610001,156.784653,7220500
QCOM,3/23/2022,156.110001,157.210007,152.580002,152.869995,152.069458,7245600
QCOM,3/24/2022,154.300003,158.559998,153.589996,158.460007,157.630203,9261000
QCOM,3/25/2022,157.970001,158.460007,155.179993,157.970001,157.142761,7198700
QCOM,3/28/2022,156.5,158.5,154.050003,158.449997,157.620239,9470800
QCOM,3/29/2022,161.210007,161.300003,156.649994,161.070007,160.226532,10212400
QCOM,3/30/2022,159.389999,160.270004,151.789993,152.729996,151.930191,14777800
QCOM,3/31/2022,152.889999,155.139999,151.029999,152.820007,152.01973,13364200
QCOM,4/1/2022,151.940002,152.869995,142.559998,146.990005,146.220261,19762100
QCOM,4/4/2022,147.740005,154.130005,146.660004,153.809998,153.004547,12116000
QCOM,4/5/2022,151.809998,152.009995,145.270004,145.460007,144.698273,15946100
QCOM,4/6/2022,142.899994,143.0,137.460007,139.279999,138.550629,21054200
QCOM,4/7/2022,139.789993,141.490005,136.919998,139.220001,138.490952,10201200
QCOM,4/8/2022,138.539993,139.960007,136.360001,136.690002,135.974197,12992500
QCOM,4/11/2022,134.289993,137.610001,133.690002,135.360001,134.651169,11210400
QCOM,4/12/2022,137.919998,140.160004,135.5,136.089996,135.377335,10591300
QCOM,4/13/2022,137.539993,142.589996,136.479996,140.5,139.764252,10440800
QCOM,4/14/2022,141.050003,141.559998,136.679993,136.910004,136.193054,8002600
QCOM,4/18/2022,135.619995,140.350006,135.559998,139.320007,138.590439,8785700
QCOM,4/19/2022,138.830002,141.399994,137.539993,141.050003,140.311371,7213800
QCOM,4/20/2022,143.210007,144.809998,140.059998,140.339996,139.605087,7731600
QCOM,4/21/2022,142.339996,143.639999,135.259995,136.110001,135.397232,8576500
QCOM,4/22/2022,136.130005,137.330002,132.649994,132.809998,132.114517,8315100
QCOM,4/25/2022,131.320007,136.809998,130.910004,136.559998,135.844879,9673200
QCOM,4/26/2022,135.020004,136.350006,132.630005,133.5,132.800903,9262800
QCOM,4/27/2022,130.820007,138.110001,130.660004,135.100006,134.392532,13855900
QCOM,4/28/2022,142.869995,151.199997,139.130005,148.190002,147.413971,31111100
QCOM,4/29/2022,145.809998,147.5,139.520004,139.690002,138.958496,13693100
QCOM,5/2/2022,140.600006,145.660004,139.160004,145.270004,144.509277,13320900
QCOM,5/3/2022,144.710007,145.690002,142.759995,144.259995,143.504547,7556800
QCOM,5/4/2022,144.580002,149.5,140.350006,149.050003,148.26947,11038100
QCOM,5/5/2022,146.979996,146.979996,139.179993,141.639999,140.89827,14561400
QCOM,5/6/2022,141.25,144.100006,137.880005,140.580002,139.843826,10080600
QCOM,5/9/2022,137.990005,140.110001,134.059998,134.919998,134.21347,11668100
QCOM,5/10/2022,139.5,139.800003,134.630005,136.809998,136.093567,8841200
QCOM,5/11/2022,135.029999,138.289993,131.889999,132.300003,131.607193,11530900
QCOM,5/12/2022,131.0,133.059998,127.82,131.770004,131.079971,10749800
QCOM,5/13/2022,134.289993,135.990005,132.5,134.929993,134.223404,9280700
QCOM,5/16/2022,133.979996,135.979996,132.0,133.910004,133.208755,6378800
QCOM,5/17/2022,137.25,140.0,136.699997,139.690002,138.958496,9094100
QCOM,5/18/2022,136.830002,137.279999,129.880005,130.449997,129.766876,11992700
QCOM,5/19/2022,130.449997,133.389999,129.479996,130.570007,129.886246,8419500
QCOM,5/20/2022,132.880005,133.289993,125.860001,131.600006,130.910858,11370100
QCOM,5/23/2022,129.949997,132.429993,128.149994,132.119995,131.428131,10023400
QCOM,5/24/2022,130.339996,130.339996,126.050003,128.529999,127.856926,9157100
QCOM,5/25/2022,127.800003,132.070007,127.25,131.229996,130.542786,9766000
QCOM,5/26/2022,130.009995,136.0,129.860001,134.839996,134.133881,7932800
QCOM,5/27/2022,136.100006,140.139999,136.100006,139.759995,139.028122,9180800
QCOM,5/31/2022,139.5,143.970001,137.440002,143.220001,142.470001,16007300
QCOM,6/1/2022,142.550003,143.910004,138.169998,140.020004,140.020004,8514300
QCOM,6/2/2022,140.259995,146.25,139.699997,146.199997,146.199997,9589500
QCOM,6/3/2022,142.179993,143.440002,140.610001,141.220001,141.220001,7455400
QCOM,6/6/2022,144.949997,144.970001,139.919998,140.440002,140.440002,7238700
QCOM,6/7/2022,139.130005,142.149994,138.490005,141.889999,141.889999,6062800
QCOM,6/8/2022,140.75,141.759995,137.449997,138.960007,138.960007,6773000
QCOM,6/9/2022,137.770004,140.440002,136.690002,136.710007,136.710007,7153200
QCOM,6/10/2022,134.75,136.059998,132.419998,133.199997,133.199997,8544700
QCOM,6/13/2022,130.589996,131.350006,126.599998,128.660004,128.660004,12320900
QCOM,6/14/2022,130.210007,131.929993,128.820007,130.259995,130.259995,6794700
QCOM,6/15/2022,131.669998,133.279999,128.210007,131.029999,131.029999,7860000
QCOM,6/16/2022,126.260002,126.639999,119.025002,120.82,120.82,16422778
